LONGITUDE,LATITUDE,LABEL,NAME,Substation,PrimaryFee,PrimaySubs,County,InternalSb,CustomersS,PhysicalLo
35° 34' 43.0027" E,0° 32' 16.5878" S,149789 - KIPLEMEIYWO PRIMARY,149789 - KIPLEMEIYWO PRIMARY,149789,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300726989,0.00000000000,KIPLEMEIYWO PRIMARY SCHOOL
36° 24' 11.2295" E,0° 47' 31.4934" S,149799 - GREEN WORLD-KIMWATU,149799 - GREEN WORLD-KIMWATU,149799,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300726999,139.00000000000,KARAGITA
36° 25' 53.9622" E,0° 42' 31.3872" S,149809 - MINI BAKERIES,149809 - MINI BAKERIES,149809,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300727010,0.00000000000,NAIVASHA
36° 21' 7.5937" E,0° 53' 58.7224" S,149890 - OLKARIA V,149890 - OLKARIA V,149890,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300727090,750.00000000000,OLKARIA
36° 10' 28.7161" E,0° 04' 10.0971" N,150044 - SAFARICOM  MASK SOLAI,150044 - SAFARICOM  MASK SOLAI,150044,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300727260,0.00000000000,SAFARICOM  MASK SOLAI
36° 32' 40.9815" E,0° 57' 7.7248" S,150102 - MAI MAHIU,150102 - MAI MAHIU,150102,TOWN 11KV EX MAI MAHIU,MAI MAHIU 66/11 SUB STATION,Nakuru,300727320,0.00000000000,mai mahiu
36° 29' 0.4907" E,0° 43' 6.5973" S,150137 - KINAMBA PRIMARY SCHO,150137 - KINAMBA PRIMARY SCHO,150137,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300727355,30.00000000000,KINAMBA PRIMARY SCHOOL
36° 29' 40.2784" E,0° 46' 8.6517" S,150139 - SHOPPING MALL,150139 - SHOPPING MALL,150139,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300727357,0.00000000000,OFF NAIVASHA NAIROBI HIGHWAY
36° 26' 2.0630" E,0° 45' 44.9280" S,150851 - JOSEPH MURAYA RONNIE,150851 - JOSEPH MURAYA RONNIE,150851,KIHOTO SOUTHLAKE 11KV,KIHOTO SUBSTATION,Nakuru,300728122,15.00000000000,OPPOSITE VILLA VIEW ESTATE
35° 58' 51.3816" E,0° 32' 33.9217" S,151069 - KIAHITI,151069 - KIAHITI,151069,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300728348,6.00000000000,LIKIA
36° 05' 2.0965" E,0° 17' 12.2204" S,151286 - FRIENDS LTD APARTMEN,151286 - FRIENDS LTD APARTMEN,151286,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300728579,0.00000000000,NAKA
36° 13' 36.4061" E,0° 14' 37.9451" S,151427 - KINARI PRIMARY,151427 - KINARI PRIMARY,151427,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300728727,3.00000000000,DUNDORI
36° 03' 28.1311" E,0° 31' 19.8586" S,151472 - GATHIMA PRIMARY,151472 - GATHIMA PRIMARY,151472,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300728773,3.00000000000,GATHIMA PRIMARY
36° 09' 21.3298" E,0° 30' 41.7968" S,151474 - OLDUBEI PRIMARY SCHO,151474 - OLDUBEI PRIMARY SCHO,151474,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300728775,3.00000000000,KONGASIS
36° 18' 1.7018" E,0° 42' 13.7055" S,151741 - LOLDIA GATE TX,151741 - LOLDIA GATE TX,151741,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300729045,0.00000000000,LOLDIA NORTH LAKE
36° 15' 46.5485" E,0° 49' 37.5595" S,151893 - SYSTEM REINFORCEMENT,151893 - SYSTEM REINFORCEMENT,151893,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300729203,0.00000000000,KONGONI
36° 34' 56.2292" E,0° 58' 44.2613" S,151914 - gathima reinforcemen,151914 - gathima reinforcemen,151914,TOWN 11KV EX MAI MAHIU,MAI MAHIU 66/11 SUB STATION,Nakuru,300729225,0.00000000000,MAIMAHIU
36° 15' 13.8900" E,0° 47' 53.0428" S,152067 - CENACLE LIMITED KENYA,152067 - CENACLE LIMITED KENYA,152067,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300729372,19.00000000000,NEXT TO CRATER LAKE FARM
35° 58' 21.9165" E,0° 13' 41.4052" S,152269 - SYSTEM REINF SSTN 18,152269 - SYSTEM REINF SSTN 18,152269,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300729575,0.00000000000,MASTOO MANGU
36° 07' 43.3099" E,0° 02' 56.3944" S,153006 - CHINA HENAN GROUP LTD,153006 - CHINA HENAN GROUP LTD,153006,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300730333,0.00000000000,SOLAI
36° 27' 22.6992" E,0° 37' 55.5601" S,153592 - SAFARICOM   BOSTER,153592 - SAFARICOM   BOSTER,153592,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300730971,0.00000000000,GATAMAIYU
36° 20' 36.9983" E,0° 50' 51.9475" S,153789 - FINLAYS HORTICULTURE,153789 - FINLAYS HORTICULTURE,153789,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300731172,0.00000000000,DCK MOI SOUTH LAKE
36° 23' 10.1259" E,0° 49' 40.4990" S,154567 - UNIQUE SHELTERS,154567 - UNIQUE SHELTERS,154567,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300731975,0.00000000000,LONGONOT  GATE
36° 28' 31.3919" E,0° 38' 54.8836" S,155123 - RIFT VALLEY ROSES KE,155123 - RIFT VALLEY ROSES KE,155123,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300732562,0.00000000000,HAMWE FARM
35° 40' 35.6457" E,0° 26' 21.4649" S,155219 - kitoben,155219 - kitoben,155219,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300732659,0.00000000000,kitoben
36° 28' 16.5871" E,0° 45' 47.0862" S,155647 - LIZARJUNIOR SCHOOL,155647 - LIZARJUNIOR SCHOOL,155647,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300733128,0.00000000000,LIZAR SCHOOL COMPOUND
36° 02' 16.9653" E,0° 16' 56.3506" S,156427 - LOCAL TX,156427 - LOCAL TX,156427,K.P.C. STATION 33KV EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300733980,0.00000000000,SOILO
36° 28' 59.4197" E,0° 45' 43.0924" S,156607 - WARANNA,156607 - WARANNA,156607,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300734167,0.00000000000,KARAI AREA
35° 57' 49.9737" E,0° 05' 14.9959" S,156699 - KOISAMO  PRIMARY  SC,156699 - KOISAMO  PRIMARY  SC,156699,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300734263,0.00000000000,KOISAMO
35° 56' 38.6239" E,0° 08' 34.3112" S,157314 - KAMPI YA MOTO,157314 - KAMPI YA MOTO,157314,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300734898,3.00000000000,KAMPI YA MOTO
36° 16' 10.4635" E,0° 48' 31.1218" S,157339 - oloiden,157339 - oloiden,157339,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300734923,0.00000000000,kongoni area
36° 23' 0.8565" E,0° 30' 16.1951" S,157497 - MALEWA,157497 - MALEWA,157497,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300735086,0.00000000000,MALEWA
36° 03' 53.1522" E,0° 17' 55.9524" S,157521 - KALENJIN ESTSTE,157521 - KALENJIN ESTSTE,157521,RACE TRACK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300735110,6.00000000000,KALENJIN ESTATE
36° 06' 11.6627" E,0° 14' 3.2751" S,157536 - MENENGAI SLOPES,157536 - MENENGAI SLOPES,157536,NAKURU TOWN 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300735126,0.00000000000,MENENGAI
36° 11' 40.6949" E,0° 14' 51.5793" S,157696 - WANYORORO,157696 - WANYORORO,157696,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300735288,18.00000000000,WANYOROROR
35° 50' 52.4269" E,0° 12' 28.9720" S,158024 - SALGAA,158024 - SALGAA,158024,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300735617,15.00000000000,SALGAA
36° 09' 17.6430" E,0° 14' 1.2424" S,158025 - IMANI STIMA GROUP,158025 - IMANI STIMA GROUP,158025,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300735619,0.00000000000,IMANI STIMA GROUP KABATINI
36° 05' 23.5378" E,0° 17' 3.5704" S,158142 - NCCK REGIONAL OFFICE,158142 - NCCK REGIONAL OFFICE,158142,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300735740,0.00000000000,NCCK REGIONAL OFFICE
36° 06' 12.5791" E,0° 17' 20.0097" S,158177 - NAKA,158177 - NAKA,158177,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300735775,73.00000000000,NAKA
36° 06' 5.5018" E,0° 17' 25.5834" S,158178 - NAKA,158178 - NAKA,158178,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300735776,142.00000000000,NAKA
36° 06' 59.6477" E,0° 17' 30.0732" S,158193 - DELIVERANCE CHURCH F,158193 - DELIVERANCE CHURCH F,158193,INTERCONNECTOR 1 EX LANET,LANET SUBSTATION,Nakuru,300735790,209.00000000000,DELIVERANCE CHURCH FREEAREA
36° 10' 40.1583" E,0° 33' 50.9429" S,158496 - KONGASIS REIN,158496 - KONGASIS REIN,158496,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300736100,0.00000000000,KONGASIS
36° 09' 58.2481" E,0° 11' 46.0001" S,158875 - THAYU FARM,158875 - THAYU FARM,158875,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300736492,0.00000000000,WENDO
36° 08' 38.1294" E,0° 14' 6.9519" S,158915 - MUNYAKA,158915 - MUNYAKA,158915,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300736537,0.00000000000,MUNYAKA
36° 08' 49.8525" E,0° 14' 30.2613" S,158917 - ENGASHURA,158917 - ENGASHURA,158917,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300736539,0.00000000000,ENGASHURA
36° 06' 51.9626" E,0° 15' 45.2298" S,158920 - MAWANGA,158920 - MAWANGA,158920,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300736546,671.00000000000,MAWANGA
36° 19' 56.9104" E,0° 49' 33.6472" S,- OSOTUA LTD,- OSOTUA LTD,159667,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300737307,0.00000000000,Southlake Villa
35° 58' 8.2700" E,0° 09' 42.6321" S,159970 - WESTLANDS KABARAK,159970 - WESTLANDS KABARAK,159970,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300737626,0.00000000000,KABARAK
35° 42' 34.5299" E,0° 22' 20.1579" S,160294 - mwahe village,160294 - mwahe village,160294,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300737962,0.00000000000,mwahe village
36° 04' 50.0314" E,0° 06' 24.2799" S,160342 - SIERRA   FLOWERS  OL,160342 - SIERRA   FLOWERS  OL,160342,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300738012,0.00000000000,OLBANITA
35° 57' 11.0540" E,0° 08' 27.4173" S,161053 - MOROP KAMPI YA MOTO,161053 - MOROP KAMPI YA MOTO,161053,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300738717,0.00000000000,MOROP
35° 44' 39.4729" E,0° 15' 57.6323" S,161218 - MUCHATHA,161218 - MUCHATHA,161218,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300738881,51.00000000000,MUCHATHA AREA
36° 34' 58.3427" E,0° 59' 29.0236" S,161309 - MIMAHIU,161309 - MIMAHIU,161309,TOWN 11KV EX MAI MAHIU,MAI MAHIU 66/11 SUB STATION,Nakuru,300740969,183.00000000000,MAIMAIU
36° 34' 7.5370" E,0° 59' 16.0245" S,161313 - MAI MAHIU,161313 - MAI MAHIU,161313,TOWN 11KV EX MAI MAHIU,MAI MAHIU 66/11 SUB STATION,Nakuru,300740973,15.00000000000,MAI MAHIU
35° 43' 53.5292" E,0° 14' 39.3649" S,161456 - REINFORCEMENT AT S/S,161456 - REINFORCEMENT AT S/S,161456,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300741121,0.00000000000,NEAR SUNSHINE MOLO
36° 04' 22.0467" E,0° 18' 6.5135" S,161874 - LANGALANGA HEALTH CE,161874 - LANGALANGA HEALTH CE,161874,RACE TRACK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300741558,1458.00000000000,LANGALANGA HEALTH CENTER
36° 14' 44.1830" E,0° 44' 45.2086" S,162162 - AQUILA GATE,162162 - AQUILA GATE,162162,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300741866,0.00000000000,NDABIBI
36° 25' 46.6240" E,0° 46' 52.0869" S,- OLIJ FARM 630KVA,- OLIJ FARM 630KVA,162877,KIHOTO SOUTHLAKE 11KV,KIHOTO SUBSTATION,Nakuru,300742612,0.00000000000,OLIJ FARM KARAGITA
36° 12' 37.2934" E,0° 35' 42.2192" S,163187 - KAMBI MUINDI SHOPPIN,163187 - KAMBI MUINDI SHOPPIN,163187,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300742940,0.00000000000,EBURU
36° 13' 40.2592" E,0° 35' 32.0160" S,163196 - TANGI SITA PRIMARY S,163196 - TANGI SITA PRIMARY S,163196,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300742947,3.00000000000,EBURU
35° 45' 35.0659" E,0° 18' 25.0632" S,163259 - MIANZINI PRY,163259 - MIANZINI PRY,163259,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300743014,72.00000000000,MIANZINI MOLO
36° 17' 34.8542" E,0° 51' 48.9273" S,163748 - KENGEN COMPANY,163748 - KENGEN COMPANY,163748,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300743508,456.00000000000,NEAR OLKARIA 11
36° 23' 43.6148" E,0° 40' 44.7141" S,163756 - KENYA    NUT,163756 - KENYA    NUT,163756,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300743516,233.00000000000,KENYA  NUT
36° 21' 3.2872" E,0° 54' 2.5666" S,163757 - OLKARIA V,163757 - OLKARIA V,163757,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300743517,0.00000000000,KENGEN
36° 18' 54.6985" E,0° 38' 53.7928" S,163759 - S S METHA & SONS,163759 - S S METHA & SONS,163759,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300743519,900.00000000000,EBURU
36° 25' 9.4074" E,0° 41' 33.2306" S,163778 - NAIVASHA   HOLIDAY,163778 - NAIVASHA   HOLIDAY,163778,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300743540,50.00000000000,NAIVSAHA  HOLIDAY IN
36° 21' 12.3343" E,0° 54' 29.4579" S,163801 - WELL HEAD 914,163801 - WELL HEAD 914,163801,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300743562,0.00000000000,KENGEN
36° 11' 9.6960" E,0° 16' 1.2220" S,164130 - PRE- INVEST GITHIORO,164130 - PRE- INVEST GITHIORO,164130,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300743898,0.00000000000,METHODIST GITHIORO LANET
36° 31' 17.5418" E,0° 53' 2.9277" S,165167 - NAINASH TECHINICAL C,165167 - NAINASH TECHINICAL C,165167,TOWN 11KV EX MAI MAHIU,MAI MAHIU 66/11 SUB STATION,Nakuru,300744972,0.00000000000,LONGONOT
36° 10' 35.6779" E,0° 15' 45.9575" S,165640 - REINFORCEMENT LANET,165640 - REINFORCEMENT LANET,165640,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300745462,0.00000000000,Lanet Tabuga near water projec
36° 06' 58.6732" E,0° 10' 48.2886" S,165952 - gokwa,165952 - gokwa,165952,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300745785,0.00000000000,AHERO
36° 02' 43.9602" E,0° 18' 47.0969" S,166074 - SOIMET,166074 - SOIMET,166074,RACE TRACK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300745910,87.00000000000,SOIMET
36° 03' 54.8795" E,0° 18' 12.7111" S,166502 - CAROLINE M. MUIGAI K,166502 - CAROLINE M. MUIGAI K,166502,RACE TRACK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300746198,0.00000000000,1ST RHONDA STREET
36° 05' 0.1733" E,0° 16' 43.0491" S,166551 - GRACELAND MILIMANI,166551 - GRACELAND MILIMANI,166551,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300746247,57.00000000000,GRACELAND MILIMANI
36° 04' 38.7404" E,0° 16' 40.1787" S,166554 - MILIMANI,166554 - MILIMANI,166554,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300746250,152.00000000000,MILIMANI NEAR JESUS IS LORD
36° 04' 48.7047" E,0° 16' 33.8829" S,166556 - MILIMANI,166556 - MILIMANI,166556,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300746252,137.00000000000,MILIMANI
36° 05' 7.8575" E,0° 16' 30.6048" S,166557 - GRACELAND,166557 - GRACELAND,166557,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300746253,102.00000000000,GRACELAND MILIMANI
36° 30' 53.2673" E,0° 43' 35.1671" S,166885 - MUTEITHIA POLYTECHNIC,166885 - MUTEITHIA POLYTECHNIC,166885,KINANGOP FEEDER 33KV,NAIVASHA SUBSTATION,Nakuru,300746600,0.00000000000,MUTEITHIA
36° 30' 43.2690" E,0° 43' 24.3866" S,166887 - MUTEITHIA SHOPPING C,166887 - MUTEITHIA SHOPPING C,166887,KINANGOP FEEDER 33KV,NAIVASHA SUBSTATION,Nakuru,300746603,0.00000000000,MUTEITHIA
36° 30' 51.6271" E,0° 43' 0.1224" S,166891 - HIGHLANDS MUTEITHIA,166891 - HIGHLANDS MUTEITHIA,166891,KINANGOP FEEDER 33KV,NAIVASHA SUBSTATION,Nakuru,300746606,0.00000000000,MUTEITHIA
36° 32' 59.3744" E,0° 59' 31.0287" S,167992 - MAIMAHIU,167992 - MAIMAHIU,167992,TOWN 11KV EX MAI MAHIU,MAI MAHIU 66/11 SUB STATION,Nakuru,300747734,0.00000000000,MAIMAHIU
36° 33' 40.6596" E,0° 57' 25.0881" S,168337 - Grain Logistics,168337 - Grain Logistics,168337,TOWN 11KV EX MAI MAHIU,MAI MAHIU 66/11 SUB STATION,Nakuru,300748088,0.00000000000,Mai Mahiu
36° 06' 48.7633" E,0° 06' 31.5616" S,168842 - FLORA OLA LIMITED,168842 - FLORA OLA LIMITED,168842,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300748610,0.00000000000,SOLAI
36° 08' 49.2955" E,0° 25' 5.1596" S,169249 - MZEE WANYAMA A,169249 - MZEE WANYAMA A,169249,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300749031,0.00000000000,MZEE WANYAMA
36° 08' 41.4087" E,0° 25' 4.8233" S,169293 - MZEE WANYAMA  B,169293 - MZEE WANYAMA  B,169293,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300749077,0.00000000000,MZEE  WANYAMA
36° 08' 23.0774" E,0° 25' 4.7598" S,169294 - MZEE WANYAMA  C,169294 - MZEE WANYAMA  C,169294,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300749078,3.00000000000,MZEE  WANYAMA
36° 04' 32.3604" E,0° 17' 17.2657" S,169297 - Bondeni Rd./Masai Av,169297 - Bondeni Rd./Masai Av,18823,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300749081,441.00000000000,NAKURU
36° 10' 2.0497" E,0° 22' 17.4826" S,169308 - SOYSAMBU RANCH,169308 - SOYSAMBU RANCH,169308,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300749092,0.00000000000,SOYSAMBU RANCH
36° 04' 15.6469" E,0° 16' 35.3737" S,- NAKURU PROVINCIAL GENERAL H,- NAKURU PROVINCIAL GENERAL H,169331,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300749115,0.00000000000,MILIMANI
35° 48' 32.4979" E,0° 12' 17.5753" S,169603 - SAMEER,169603 - SAMEER,169603,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300749392,0.00000000000,SAMEER
36° 32' 19.7259" E,0° 46' 33.9894" S,169673 - Karanja Samuel,169673 - Karanja Samuel,169673,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300749462,0.00000000000,Kirima
35° 47' 39.7329" E,0° 08' 2.4359" S,169916 - LUKUNGA,169916 - LUKUNGA,169916,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300749709,0.00000000000,KAPKWEN
35° 45' 44.2263" E,0° 15' 31.0387" S,169920 - KIVULINI,169920 - KIVULINI,169920,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300749713,0.00000000000,TURI
36° 29' 15.4526" E,0° 43' 58.2773" S,169998 - KAMURUGU VILLAGE,169998 - KAMURUGU VILLAGE,169998,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300749794,0.00000000000,NEAR DONKEY SLAUGHTER HOUSE
36° 28' 58.8243" E,0° 39' 33.1966" S,170107 - SMK   VILLAGE,170107 - SMK   VILLAGE,170107,GILGIL INTERCONN 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300749909,0.00000000000,SMK  KARATI
36° 08' 15.0868" E,0° 25' 19.3893" S,170692 - NATIONAL PARK,170692 - NATIONAL PARK,170692,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300750526,3.00000000000,NATIONAL PARK GATE
36° 18' 5.2794" E,0° 40' 43.1019" S,171229 - LOLDIA KISURI LTD,171229 - LOLDIA KISURI LTD,171229,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300751097,0.00000000000,GILGIL
36° 05' 7.8511" E,0° 31' 37.7279" S,171319 - MITI MINGI,171319 - MITI MINGI,171319,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300751219,0.00000000000,MITI MINGI
36° 05' 35.3791" E,0° 31' 27.0420" S,171322 - MITI MINGI,171322 - MITI MINGI,171322,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300751221,0.00000000000,NEAR OLESULTAN PRY
36° 04' 57.4500" E,0° 31' 28.2801" S,171323 - MITI MINGI ARAE,171323 - MITI MINGI ARAE,171323,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300751223,0.00000000000,MITI MINGI
36° 03' 31.2166" E,0° 30' 28.7046" S,171324 - MAHINGA AREA,171324 - MAHINGA AREA,171324,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300751224,0.00000000000,MAHINGA AREA
36° 09' 14.5501" E,0° 32' 37.8572" S,171330 - KONGASIS,171330 - KONGASIS,171330,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300751229,0.00000000000,KONGASIS
36° 20' 13.2294" E,0° 55' 6.3041" S,171367 - Sieyuan,171367 - Sieyuan,171367,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300751266,0.00000000000,Olkaria
36° 04' 42.8525" E,0° 17' 24.2423" S,171429 - NAKURU MATERNITY & N,171429 - NAKURU MATERNITY & N,171429,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300751331,0.00000000000,BONDENI
36° 04' 41.8493" E,0° 17' 24.6473" S,171984 - KINGDOM SEEKERS,171984 - KINGDOM SEEKERS,171984,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300751913,0.00000000000,KINGDOM SEEKERS
36° 26' 3.4223" E,0° 43' 12.7230" S,173324 - MOTHER KITCHEN,173324 - MOTHER KITCHEN,173324,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300753297,0.00000000000,NEXT TO MOTHER KITCHEN
35° 34' 34.1948" E,0° 27' 8.3632" S,173442 - ANGURWET PRIMARY SCH,173442 - ANGURWET PRIMARY SCH,173442,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300753421,0.00000000000,ANGURWET PRIMARY
36° 12' 9.5937" E,0° 49' 55.1401" S,173485 - NGONDI PRIMARY,173485 - NGONDI PRIMARY,173485,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300753465,0.00000000000,NGONDI PRIMARY
36° 29' 40.0022" E,0° 53' 15.1415" S,173516 - LONGONOT RAILWAY,173516 - LONGONOT RAILWAY,173516,TOWN 11KV EX MAI MAHIU,MAI MAHIU 66/11 SUB STATION,Nakuru,300753497,0.00000000000,RAILWAYS
36° 04' 49.1380" E,0° 16' 55.4328" S,173997 - AGAKHAN HOSPITAL,173997 - AGAKHAN HOSPITAL,173997,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300753992,0.00000000000,WAR MEMORIAL
36° 05' 18.8252" E,0° 15' 37.2112" S,174081 - KBC TRANSMITTER,174081 - KBC TRANSMITTER,174081,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300754080,0.00000000000,MILIMANI KBC
36° 06' 21.5497" E,0° 09' 50.0931" S,174178 - CBC WANYORORO,174178 - CBC WANYORORO,174178,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300754180,0.00000000000,WANYORORO
36° 13' 57.8962" E,0° 02' 40.4552" N,174181 - MIHANGO APPLICANTS,174181 - MIHANGO APPLICANTS,174181,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300754182,0.00000000000,SUBUKIA MIHANGO VILLAGE
36° 06' 51.9943" E,0° 09' 42.7106" S,174183 - JACARANDA PRIMARY,174183 - JACARANDA PRIMARY,174183,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300754184,0.00000000000,JACARANDA PRIMARY SCH COMPOUND
36° 03' 53.2096" E,0° 12' 34.0826" S,174186 - GDC WATER TANKS,174186 - GDC WATER TANKS,174186,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300754187,0.00000000000,GDC WATER TANKS
36° 03' 59.2248" E,0° 12' 52.1905" S,174190 - GDC SAFARICOM BOOSTER,174190 - GDC SAFARICOM BOOSTER,174190,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300754191,0.00000000000,GDC
